path,size_bytes,sha256,recommendation,kind,description,deletion_risk,json_shape,top_level_records,qa_count_if_dataset,parse_error
data/qa/reasoning/calibration/reasoning_candidate_diagnostic_30_claude_result.json,154840,f917c87e32e17b704d3d8902a7bc5972cfaeb6e8e1c6ceed144666c5edee2376,archive_then_delete,model_output,候选模型、答题模型或 Judge 的历史输出。,不影响最终 QA 文件，但删除会失去模型表现和筛选依据。,object,22,30,
data/qa/reasoning/calibration/reasoning_dual_keep_unused_claude_blind_result.json,74042,665db73eac425c110c08774874f5879531db4cf053337b8f166b1bf0499b476b,archive_then_delete,model_output,候选模型、答题模型或 Judge 的历史输出。,不影响最终 QA 文件，但删除会失去模型表现和筛选依据。,object,2,11,
data/qa/reasoning/hard_expansion/output/reasoning_hard_expansion100_209_gemini-3.7-flash_all100_wholepdf_dynamiccompress_dpi144_v1_result.json,1087275,aaec4ef27df55be6558240b274fac19b6c129c0a6b443f0cab896e7858224823,archive_then_delete,model_output,候选模型、答题模型或 Judge 的历史输出。,不影响最终 QA 文件，但删除会失去模型表现和筛选依据。,object,51,100,
data/qa/reasoning/hard_expansion/output/reasoning_qa_incremental_100_209_claude-sonnet-5_wholepdf_dynamiccompress_dpi144_v1_result.json,1081406,ff04b5903db9d72085f65c20dc75eafb80057ab8a034dd0344644bac63d64e83,archive_then_delete,model_output,候选模型、答题模型或 Judge 的历史输出。,不影响最终 QA 文件，但删除会失去模型表现和筛选依据。,object,51,100,
data/qa/reasoning/output/qwen36_20error_pixel_ablation_v1/experiment_manifest.json,2307,de07e11d47b6a554915e4dcb57a6856f34e60f1e891e04e74730208787590b64,archive_then_delete,model_output,候选模型、答题模型或 Judge 的历史输出。,不影响最终 QA 文件，但删除会失去模型表现和筛选依据。,object,13,,
data/qa/reasoning/output/qwen36_20error_pixel_ablation_v1/p602112_t1024/reasoning_qa_20_Qwen3.6-27B_p602112_t1024.json,111632,abca96512b6d28f392edf5bbfb8ce68c6799e9e51f62d694c87747b0e6564bd6,archive_then_delete,model_output,候选模型、答题模型或 Judge 的历史输出。,不影响最终 QA 文件，但删除会失去模型表现和筛选依据。,object,18,20,
data/qa/reasoning/output/qwen36_20error_pixel_ablation_v1/p602112_t1024/reasoning_qa_20_Qwen3.6-27B_p602112_t1024_normalized.json,117709,bed0017a173d918e4efb52e99759335302f243fb22b504358336b4e9ced22c6b,archive_then_delete,model_output,候选模型、答题模型或 Judge 的历史输出。,不影响最终 QA 文件，但删除会失去模型表现和筛选依据。,object,18,20,
data/qa/reasoning/output/qwen36_20error_pixel_ablation_v1/p602112_t1024/reasoning_qa_20_Qwen3.6-27B_p602112_t1024_shard0.json,26969,41a469bb8766981ef3ad0720843968c3f7c74884130f0d458d5c9db582263ca0,archive_then_delete,model_output,候选模型、答题模型或 Judge 的历史输出。,不影响最终 QA 文件，但删除会失去模型表现和筛选依据。,object,5,5,
data/qa/reasoning/output/qwen36_20error_pixel_ablation_v1/p602112_t1024/reasoning_qa_20_Qwen3.6-27B_p602112_t1024_shard1.json,28008,bc1cfb42df405723bbf2e5f5b0763025210c9c55247fd3216b16c18cf296e470,archive_then_delete,model_output,候选模型、答题模型或 Judge 的历史输出。,不影响最终 QA 文件，但删除会失去模型表现和筛选依据。,object,5,5,
data/qa/reasoning/output/qwen36_20error_pixel_ablation_v1/p602112_t1024/reasoning_qa_20_Qwen3.6-27B_p602112_t1024_shard2.json,28500,b4600efe5f69d431fa1a0fe05661afbdaf9d381fb9f8f86a5904312fd6486bdc,archive_then_delete,model_output,候选模型、答题模型或 Judge 的历史输出。,不影响最终 QA 文件，但删除会失去模型表现和筛选依据。,object,4,5,
data/qa/reasoning/output/qwen36_20error_pixel_ablation_v1/p602112_t1024/reasoning_qa_20_Qwen3.6-27B_p602112_t1024_shard3.json,28161,67a66a603c6153c87aa87fc195ea931c5f168043113c990418052dd29d681ef9,archive_then_delete,model_output,候选模型、答题模型或 Judge 的历史输出。,不影响最终 QA 文件，但删除会失去模型表现和筛选依据。,object,4,5,
data/qa/reasoning/output/qwen36_20error_pixel_ablation_v1/p802816_t1024/reasoning_qa_20_Qwen3.6-27B_p802816_t1024.json,111506,74744b8dcfc3722f049f79223894e09f5bfa1fab9ba821e86d2205f7a42e39a3,archive_then_delete,model_output,候选模型、答题模型或 Judge 的历史输出。,不影响最终 QA 文件，但删除会失去模型表现和筛选依据。,object,18,20,
data/qa/reasoning/output/qwen36_20error_pixel_ablation_v1/p802816_t1024/reasoning_qa_20_Qwen3.6-27B_p802816_t1024_normalized.json,117508,e01ffdf8d1f27c2869c8340878fec79bbb1472c4cd82e80eb8a4b2450e1aa349,archive_then_delete,model_output,候选模型、答题模型或 Judge 的历史输出。,不影响最终 QA 文件，但删除会失去模型表现和筛选依据。,object,18,20,
data/qa/reasoning/output/qwen36_20error_pixel_ablation_v1/p802816_t1024/reasoning_qa_20_Qwen3.6-27B_p802816_t1024_shard0.json,26947,2a4414930448c500e47784cda963347378d164d5e03583808b7930075f22379f,archive_then_delete,model_output,候选模型、答题模型或 Judge 的历史输出。,不影响最终 QA 文件，但删除会失去模型表现和筛选依据。,object,5,5,
data/qa/reasoning/output/qwen36_20error_pixel_ablation_v1/p802816_t1024/reasoning_qa_20_Qwen3.6-27B_p802816_t1024_shard1.json,27890,b3e1e2564dbd04bfcd6f49b4a933e3da358ece5bd11e91cc0f21ee60ade92af4,archive_then_delete,model_output,候选模型、答题模型或 Judge 的历史输出。,不影响最终 QA 文件，但删除会失去模型表现和筛选依据。,object,5,5,
data/qa/reasoning/output/qwen36_20error_pixel_ablation_v1/p802816_t1024/reasoning_qa_20_Qwen3.6-27B_p802816_t1024_shard2.json,28485,ee233b15b5b0e3164b753ee64d529065cdd81ad93fa304b717761d097f443e55,archive_then_delete,model_output,候选模型、答题模型或 Judge 的历史输出。,不影响最终 QA 文件，但删除会失去模型表现和筛选依据。,object,4,5,
data/qa/reasoning/output/qwen36_20error_pixel_ablation_v1/p802816_t1024/reasoning_qa_20_Qwen3.6-27B_p802816_t1024_shard3.json,28190,deadc66f5ce4b2143bedc5f4e12322e77ff75f25aa5adbb4edce9b09c7527b29,archive_then_delete,model_output,候选模型、答题模型或 Judge 的历史输出。,不影响最终 QA 文件，但删除会失去模型表现和筛选依据。,object,4,5,
data/qa/reasoning/output/qwen36_20error_pixel_ablation_v1/reasoning_qa_20_qwen36_previous_errors.json,83597,e85cc476ef72ae519229c4dd333f7f4aea0c319af607e1d02e3d4cea0e7fe5bf,archive_then_delete,model_output,候选模型、答题模型或 Judge 的历史输出。,不影响最终 QA 文件，但删除会失去模型表现和筛选依据。,object,18,20,
data/qa/reasoning/output/reasoning_qa_100_GPT-5_6_nopdf_question_only_noproxy_v1_result.json,564024,46bfc9a2dc8318db0ccb1142c24f2e5ec4a33f21fb8ef8cff08ab328c0af45eb,archive_then_delete,model_output,候选模型、答题模型或 Judge 的历史输出。,不影响最终 QA 文件，但删除会失去模型表现和筛选依据。,object,68,100,
data/qa/reasoning/output/reasoning_qa_100_GPT-5_6_normalized_filtered.json,649107,0be815c6af1f4b5577ac82aee36f649af41d54a5d908cc8b886f592741e47872,archive_then_delete,model_output,候选模型、答题模型或 Judge 的历史输出。,不影响最终 QA 文件，但删除会失去模型表现和筛选依据。,object,68,100,
data/qa/reasoning/output/reasoning_qa_100_GPT-5_6_wholepdf_dpi144_noproxy_v1_result.json,603144,57a3b70642b9d95faf3d2518146bf64b1674726dfdfb1d838175e1610e06120e,archive_then_delete,model_output,候选模型、答题模型或 Judge 的历史输出。,不影响最终 QA 文件，但删除会失去模型表现和筛选依据。,object,68,100,
data/qa/reasoning/output/reasoning_qa_100_Qwen3.6-27B_normalized_filtered.json,547655,ae0f1f2b1bcf0497312ff109174911588cd34dca541b7032fd46bbde575f8c26,archive_then_delete,model_output,候选模型、答题模型或 Judge 的历史输出。,不影响最终 QA 文件，但删除会失去模型表现和筛选依据。,object,63,91,
data/qa/reasoning/output/reasoning_qa_100_Qwen3.6-27B_wholepdf_dpi144_4gpu_v1.json,559370,1d58980ffc7df05d1577485f69b6cac212cc0fb5a767b862b45dc228c27df19f,archive_then_delete,model_output,候选模型、答题模型或 Judge 的历史输出。,不影响最终 QA 文件，但删除会失去模型表现和筛选依据。,object,68,100,
data/qa/reasoning/output/reasoning_qa_100_Qwen3.6-27B_wholepdf_dpi144_4gpu_v1_shard0.json,144389,7ecbde0223b097ae6498e7bff0288814c644c4f250b33029360497a36cc85f4c,archive_then_delete,model_output,候选模型、答题模型或 Judge 的历史输出。,不影响最终 QA 文件，但删除会失去模型表现和筛选依据。,object,17,25,
data/qa/reasoning/output/reasoning_qa_100_Qwen3.6-27B_wholepdf_dpi144_4gpu_v1_shard1.json,131429,83fdef9654a30d667bef8d9e6a76fbc8bf40ad032d88fe59ab04e088f1e16b6a,archive_then_delete,model_output,候选模型、答题模型或 Judge 的历史输出。,不影响最终 QA 文件，但删除会失去模型表现和筛选依据。,object,17,23,
data/qa/reasoning/output/reasoning_qa_100_Qwen3.6-27B_wholepdf_dpi144_4gpu_v1_shard2.json,158491,ca0dbcc87c08276b68bb96f8e566deffdcdc3c37a1bad7ecf7a1dfb00c370f58,archive_then_delete,model_output,候选模型、答题模型或 Judge 的历史输出。,不影响最终 QA 文件，但删除会失去模型表现和筛选依据。,object,17,28,
data/qa/reasoning/output/reasoning_qa_100_Qwen3.6-27B_wholepdf_dpi144_4gpu_v1_shard3.json,134001,62bdbe8d58e76617c338fc5c914239b64016d833026bfab7979526b5f732c5db,archive_then_delete,model_output,候选模型、答题模型或 Judge 的历史输出。,不影响最终 QA 文件，但删除会失去模型表现和筛选依据。,object,17,24,
data/qa/reasoning/output/reasoning_qa_100_claude-sonnet-5_wholepdf_dynamiccompress_dpi144_v1_result.json,1001232,bf5fe7cae4f5a5819494327b9c1e22ffe14e3f9521bbd32137bb1f4c8f6ed08f,archive_then_delete,model_output,候选模型、答题模型或 Judge 的历史输出。,不影响最终 QA 文件，但删除会失去模型表现和筛选依据。,object,36,100,
data/qa/reasoning/output/reasoning_qa_100_gemini-3.7-flash_all100_wholepdf_dynamiccompress_dpi144_v1_result.json,1013732,5168f6cf6f8f0c7fb1aa2b159c3ed216a13bba1ada22707cfbc283a813e1896d,archive_then_delete,model_output,候选模型、答题模型或 Judge 的历史输出。,不影响最终 QA 文件，但删除会失去模型表现和筛选依据。,object,36,100,
data/qa/reasoning/output/reasoning_qa_100_qwen3_5_nopdf_question_only_result_v1.json,6132,40be2b70590e59984b5701f2b7474fc4f481283a6c6c1da100bf3e96b39917ea,archive_then_delete,model_output,候选模型、答题模型或 Judge 的历史输出。,不影响最终 QA 文件，但删除会失去模型表现和筛选依据。,object,1,1,
data/qa/reasoning/output/reasoning_qa_100_qwen3_5_normalized_filtered.json,489133,ae8af7122c853685b8a913755a63d2a0ec53355668a6e6bfb3c5ef829dbef6ba,archive_then_delete,model_output,候选模型、答题模型或 Judge 的历史输出。,不影响最终 QA 文件，但删除会失去模型表现和筛选依据。,object,60,89,
data/qa/reasoning/output/reasoning_qa_100_qwen3_5_wholepdf_dpi144_result_v1.json,509084,9fbda28c9f8c86fc7e563d53346350c6e838b470c81a7fa8cf78444a9db4e524,archive_then_delete,model_output,候选模型、答题模型或 Judge 的历史输出。,不影响最终 QA 文件，但删除会失去模型表现和筛选依据。,object,68,100,
