path,size_bytes,sha256,recommendation,kind,description,deletion_risk,json_shape,top_level_records,qa_count_if_dataset,parse_error
data/qa/cross_pdf/hard_expansion/full_v2_audited_facts/progress.json,157,455c6caa4b288f09424c2c8cbde53938dab78475a24737eb5ccf271b4ddb1561,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,6,,
data/qa/cross_pdf/hard_expansion/full_v2_audited_facts/selected_bundles.json,1680,38d6c1486c1f740f784e02dceb3b1a8d3411ab9a24b818d1dee6289eaa82f5bf,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,array,129,,
data/qa/cross_pdf/hard_expansion/full_v2_audited_facts/summary.json,454,7bef5b50921d5c340a73e2790829a36a6d33b4947aeb566e110f7fefd09924df,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,13,,
data/qa/cross_pdf/hard_expansion/full_v2_audited_keep/bundle_manifest.json,311335,d8e2b744aef218774a103f5934ab1d57eb6c53464e42f48e9f146f9815639ad5,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,array,300,,
data/qa/cross_pdf/hard_expansion/full_v2_audited_keep/gpu_pool_state.json,55933,f5f625883402351a3a133f5f9b2dca9e9e797a12b1a3e1d79ebabe109623ff55,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,20,,
data/qa/cross_pdf/hard_expansion/full_v2_audited_keep/hard_cross_pdf_candidates_350.json,1966193,d597d61b4c492fd639027bdbc0464e05ab545470b7416d078a38ad8ae16e9734,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,99,350,
data/qa/cross_pdf/hard_expansion/full_v2_audited_keep/hard_cross_pdf_candidates_800.json,23878,b9f7ba60f48ac6512322bcfcb8f6b53fd14d75b7602a4234c4c6535ef0adc1a0,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,4,4,
data/qa/cross_pdf/hard_expansion/full_v2_audited_keep/progress.json,158,7bfba6a6897a77299675c8e09a505f884ac195fa93fdf415e44c2ef89cb854a0,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,6,,
data/qa/cross_pdf/hard_expansion/full_v2_audited_keep/selected_bundles.json,1342,ccd9cf1ad4a7d3b1e30164bd48144e9a5d09c5ead32c7f05e03cef0dc3d48383,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,array,103,,
data/qa/cross_pdf/hard_expansion/full_v2_audited_keep/summary.json,591,abd21b32f72abc18c25a65fd865898f4c6fc37cc7bc4fdf109700495ea6cde53,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,13,,
data/qa/cross_pdf/hard_expansion/full_v2_evidence_facts/bundle_manifest.json,311335,d8e2b744aef218774a103f5934ab1d57eb6c53464e42f48e9f146f9815639ad5,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,array,300,,
data/qa/cross_pdf/hard_expansion/full_v2_evidence_facts/gpu_pool_state.json,1484,dcc9bd9f85d01e2a7d228e3ccfee1c5453dedbd8489d4293a0566990c0bb75e2,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,20,,
data/qa/cross_pdf/hard_expansion/full_v2_evidence_facts/hard_cross_pdf_candidates_250.json,3,ca3d163bab055381827226140568f3bef7eaac187cebd76878e0b63e9e442356,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,0,,
data/qa/cross_pdf/hard_expansion/full_v2_evidence_facts/progress.json,158,3cb2bdccdf5cc22a8923eb3133e1dc40eedc318806177764673f5c1134493a92,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,6,,
data/qa/cross_pdf/hard_expansion/full_v2_evidence_facts/selected_bundles.json,913,79f99a7d0cd8544d3b73b3e5d7275e838c9cee72f42f516180eb4a757c509019,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,array,70,,
data/qa/cross_pdf/hard_expansion/full_v2_evidence_facts/summary.json,392,71e043bc27f04ded0e6372850b431d65d8f8cb9f58ffb2a3a8e429724057735c,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,13,,
data/qa/cross_pdf/hard_expansion/full_v2_pool_config.json,1696,9a404dc9976f3e60842fdcc66c4157854a9810dbaad8a3e4440e836f4711d9f1,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,1,,
data/qa/cross_pdf/hard_expansion/full_v3_global/bundle_manifest.json,290435,5d5ffa8b5dcdd11713fc4fa902f5eec3b30456afb50c73c7ae71e5016445c762,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,array,240,,
data/qa/cross_pdf/hard_expansion/full_v3_global/gpu_pool_state.json,15701,255aa41c17756d7828bf43f1027b99dca8fb1c6d8df41d62f5f4019f5ad90754,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,20,,
data/qa/cross_pdf/hard_expansion/full_v3_global/hard_cross_pdf_candidates_900.json,90698,cb98e328fec5151f248154aeebf7a0f8a0e2a5c08415431bcbc1ed3a1f94f4e3,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,17,23,
data/qa/cross_pdf/hard_expansion/full_v3_global/progress.json,161,d1bec98710db23b60cb25187c19bc3122542e38e5ce8cbbca94fef396e396be2,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,6,,
data/qa/cross_pdf/hard_expansion/full_v3_global/selected_bundles.json,2257,a5bc1559d42a725c326ea4e1b738a7c824e1870873a0dc5038d7b7fcc4fb7c74,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,array,161,,
data/qa/cross_pdf/hard_expansion/full_v3_global/summary.json,600,eb24a8c175c575a45b15e1e19dd39e09735857b825eccf3cd67b16a934c7e5ac,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,13,,
data/qa/cross_pdf/hard_expansion/full_v4_api/bundle_manifest.json,724865,f9d1ead3c46e9e23a703cf10ca672d323e072315bc5d7fdd3cd1f2767d967aa3,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,array,600,,
data/qa/cross_pdf/hard_expansion/full_v4_api/hard_cross_pdf_candidates_2400.json,329649,7b5d5746722a83b1bad451485ea1524fde6ae5fbf188cc31026a6fd798b1d30b,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,75,77,
data/qa/cross_pdf/hard_expansion/full_v4_api/hard_cross_pdf_candidates_3500.json,12988872,0fdd74214e38371f318e7d2908d32f60e2ef3e12ee6a7494264b01d2b34b35f8,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,384,3500,
data/qa/cross_pdf/hard_expansion/full_v4_api/progress.json,160,36c83ab9e3380e00ea0b8d36e23a19d2d0f95c008c0d61855caca2bc3426cd31,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,6,,
data/qa/cross_pdf/hard_expansion/full_v4_api/selected_bundles.json,5393,9496dcbe83ffcfd98ed027aafbe21cc947bcf24e30bbd7e81ba36ae23eea962b,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,array,385,,
data/qa/cross_pdf/hard_expansion/full_v4_api/summary.json,621,cf9f2daa63521b95e0b389a803e7231b1e1acb0613d9485c42d09e72c77ab0af,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,13,,
data/qa/cross_pdf/hard_expansion/full_v4_api_three_doc/bundle_manifest.json,724865,f9d1ead3c46e9e23a703cf10ca672d323e072315bc5d7fdd3cd1f2767d967aa3,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,array,600,,
data/qa/cross_pdf/hard_expansion/full_v4_api_three_doc/hard_cross_pdf_candidates_1000.json,229854,3bff2c4661433fb900abb76fc8f6a9b48e44bc5f0417f2553ce1196dfef75db3,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,44,48,
data/qa/cross_pdf/hard_expansion/full_v4_api_three_doc/hard_cross_pdf_candidates_1300.json,6096827,ad76ea8dabc15a579e9c1d1ef0a9690483a8b76b33da67cc01c9c6bda3adc48f,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,61,1300,
data/qa/cross_pdf/hard_expansion/full_v4_api_three_doc/progress.json,161,97337de83d482d87fdc9882b65d1c55f0bb8247b21bf2270124bc23a14c67044,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,6,,
data/qa/cross_pdf/hard_expansion/full_v4_api_three_doc/selected_bundles.json,857,2dd7bc7e209b00a2f0d13a106813247ad9c9593e852eeb255e045906df7073bb,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,array,61,,
data/qa/cross_pdf/hard_expansion/full_v4_api_three_doc/summary.json,605,2b5bb68b3f3ccd0c6a227d6d31b08617992048b66b52a9d066322b7ba6eb6a86,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,13,,
data/qa/cross_pdf/hard_expansion/fulltext_pairs_claude/fulltext_cross_pdf_candidates.json,218962,415e6695477f19a124ef07844215de1a44e5d0b6f4708a1f4ccbcdb3d5f5fa4f,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,20,56,
data/qa/cross_pdf/hard_expansion/fulltext_pairs_claude/summary.json,453,4bb402fdcab4aba08a06859ca5a61e96cb9b1069c4ae555b823b5015d3fd27dd,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,10,,
data/qa/cross_pdf/hard_expansion/fulltext_pairs_claude_round2/fulltext_cross_pdf_candidates.json,457486,a947f3e669d281784a33b65bfb04929defd2b1f2aada4cd0ff29d645a2ca3660,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,39,109,
data/qa/cross_pdf/hard_expansion/fulltext_pairs_claude_round2/summary.json,461,2dae18560092c4667ff29455881863b590ca070a080ae9dc8fcb0f68828beda0,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,10,,
data/qa/cross_pdf/hard_expansion/fulltext_pilot_triples/fulltext_cross_pdf_candidates.json,3,ca3d163bab055381827226140568f3bef7eaac187cebd76878e0b63e9e442356,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,0,,
data/qa/cross_pdf/hard_expansion/fulltext_pilot_triples/summary.json,437,d3c8786d9a3e9a7c8c0882a837ecd8e3b50bc8325133d616f4c2901b1ffd6f58,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,10,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/fulltext_cross_pdf_candidates.json,1149725,b3144d8725b3635c925f2f8eedf0635369a04b44c26194e84c708a223ff6edf3,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,91,265,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_claude/summary.json,467,44d16ad09ece3fc7fa3e41d93f5acf7e5dbedafa0f8ed6ce33f3d5578f9b13fd,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,10,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_round2/fulltext_cross_pdf_candidates.json,1253496,9f9d68601199b8293350c6832db805dc3c55d5d9b79f5b5837dc25585ccf50fb,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,106,285,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_round2/summary.json,468,e01f7bcc6f6c75d02137adae9c0e16c39fedb2819d72b18b8c948557530fc49f,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,10,,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_round3/fulltext_cross_pdf_candidates.json,1324185,f4b81c47ee61010ff7815f78ee2037a8a3c5efc8b47ca9e9de2442326f381eb7,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,111,278,
data/qa/cross_pdf/hard_expansion/fulltext_title_v4_round3/summary.json,468,03c494aec1b66f0c4a82db32131722f5da9de3cdb77a49273b91c3bf5ee4534e,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,10,,
data/qa/cross_pdf/hard_expansion/global_pilot_generated_v2/bundle_manifest.json,14530,c726a5efc64aac316df8e6638ef04208fdef41b4462a6880b8c68c66b5e0d297,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,array,12,,
data/qa/cross_pdf/hard_expansion/global_pilot_generated_v2/hard_cross_pdf_candidates_8.json,3,ca3d163bab055381827226140568f3bef7eaac187cebd76878e0b63e9e442356,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,0,,
data/qa/cross_pdf/hard_expansion/global_pilot_generated_v2/progress.json,156,2be95efa76be6202d6c1b2dbad28eaf47a3589fe5c1c8c89475ab2585c587e18,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,6,,
data/qa/cross_pdf/hard_expansion/global_pilot_generated_v2/selected_bundles.json,171,0001b58a8f4c9f804e17f910900a31da26f658fe70a5049907b26bc4359dc8d1,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,array,12,,
data/qa/cross_pdf/hard_expansion/global_pilot_generated_v2/summary.json,391,9e126eee338eb00e5084d00dcf5dedca64f70dc1dd1b3386e815056197d74592,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,13,,
data/qa/cross_pdf/hard_expansion/global_pilot_generated_v3/bundle_manifest.json,14530,c726a5efc64aac316df8e6638ef04208fdef41b4462a6880b8c68c66b5e0d297,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,array,12,,
data/qa/cross_pdf/hard_expansion/global_pilot_generated_v3/hard_cross_pdf_candidates_8.json,3,ca3d163bab055381827226140568f3bef7eaac187cebd76878e0b63e9e442356,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,0,,
data/qa/cross_pdf/hard_expansion/global_pilot_generated_v3/progress.json,156,4d8d787c4edba880effa140a24fb4e660879b2ade1ba66f8e87cf5ae0c1f232a,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,6,,
data/qa/cross_pdf/hard_expansion/global_pilot_generated_v3/selected_bundles.json,171,0001b58a8f4c9f804e17f910900a31da26f658fe70a5049907b26bc4359dc8d1,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,array,12,,
data/qa/cross_pdf/hard_expansion/global_pilot_generated_v3/summary.json,390,069b1cdbd10539dd48a03ac529e09165841e4f957694d0e744a228c7438e06a9,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,13,,
data/qa/cross_pdf/hard_expansion/global_pilot_generated_v4/bundle_manifest.json,14530,c726a5efc64aac316df8e6638ef04208fdef41b4462a6880b8c68c66b5e0d297,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,array,12,,
data/qa/cross_pdf/hard_expansion/global_pilot_generated_v4/hard_cross_pdf_candidates_6.json,3,ca3d163bab055381827226140568f3bef7eaac187cebd76878e0b63e9e442356,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,0,,
data/qa/cross_pdf/hard_expansion/global_pilot_generated_v4/progress.json,156,30c917babc5b4bd35555bd3392a10988eb125999cc807f5b7ae67f7b716eb815,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,6,,
data/qa/cross_pdf/hard_expansion/global_pilot_generated_v4/selected_bundles.json,171,0001b58a8f4c9f804e17f910900a31da26f658fe70a5049907b26bc4359dc8d1,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,array,12,,
data/qa/cross_pdf/hard_expansion/global_pilot_generated_v4/summary.json,391,a2dfd72f55b866532f1fb3866168dd9a7ceb8a5a88f420c084b08a74f0a11f05,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,13,,
data/qa/cross_pdf/hard_expansion/global_pilot_generated_v5/bundle_manifest.json,14530,c726a5efc64aac316df8e6638ef04208fdef41b4462a6880b8c68c66b5e0d297,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,array,12,,
data/qa/cross_pdf/hard_expansion/global_pilot_generated_v5/hard_cross_pdf_candidates_1.json,3558,da5c640839eea3ee806caeff47f43c2dd1385fed09e00298dda353c9caa1d360,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,1,1,
data/qa/cross_pdf/hard_expansion/global_pilot_generated_v5/progress.json,154,aa3c65c05516a999da8853e8dcfb7fd15c96e16f0484d6bdd83bd0f1d69cc340,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,6,,
data/qa/cross_pdf/hard_expansion/global_pilot_generated_v5/selected_bundles.json,59,945695dca7612094b51eb54d01dd47c8f57378d63d0955f62340648a2c7dce75,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,array,4,,
data/qa/cross_pdf/hard_expansion/global_pilot_generated_v5/summary.json,418,878483c25c973bc2ae89af54484576b99f40fed0e7fef199410ffb6dc01675d1,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,13,,
data/qa/cross_pdf/hard_expansion/global_plan_full_v1/bundle_manifest.json,290435,5d5ffa8b5dcdd11713fc4fa902f5eec3b30456afb50c73c7ae71e5016445c762,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,array,240,,
data/qa/cross_pdf/hard_expansion/global_plan_full_v1/prepared_contexts.json,1298737,35a22d329303557a20a2b99a7caec1e05f1e0d61833d2d21142bb64cc3e63010,archive_then_delete,generation_selection_or_provenance,高难扩展、候选筛选、bundle 映射或语义复审的中间数据。,删除不改变最终 QA 内容，但会失去其生成、双审和补题来源链。,object,1,,
